"post_city_country","send_country","post_city","post_country","post_type","post_title","send_country_iso","send_country_iso_num","post_country_iso","post_country_iso_num","send_lon","send_lat","post_city_lon","post_city_lat","full_geo_query","exact_post_lon","exact_post_lat"
"Brussels, Belgium","Ireland","Brussels","Belgium","Embassy / High Commission","Embassy & Mission to NATO","IRL",372,"BEL",56,-7.6920536,53.1423672,4.3517103,50.8503396,"Ireland, Embassy & Mission to NATO, Brussels, Belgium",-77.050201,38.9117
"Brussels, Belgium","Lithuania","Brussels","Belgium","Embassy / High Commission","Embassy","LTU",440,"BEL",56,23.881275,55.169438,4.3517103,50.8503396,"Lithuania, Embassy, Brussels, Belgium",4.3716749,50.8417149
"Brussels, Belgium","Israel","Brussels","Belgium","Embassy / High Commission","Embassy","ISR",376,"BEL",56,34.851612,31.046051,4.3517103,50.8503396,"Israel, Embassy, Brussels, Belgium",4.370799,50.8031196
"Brussels, Belgium","Israel","Brussels","Belgium","Permanent Mission","Mission to EU/NATO","ISR",376,"BEL",56,34.851612,31.046051,4.3517103,50.8503396,"Israel, Mission to EU/NATO, Brussels, Belgium",NA,NA
"Brussels, Belgium","Canada","Brussels","Belgium","Permanent Mission","Mission to EU","CAN",124,"BEL",56,-106.346771,56.130366,4.3517103,50.8503396,"Canada, Mission to EU, Brussels, Belgium",4.3664989,50.8407485
"Brussels, Belgium","Chile","Brussels","Belgium","Embassy / High Commission","Embassy & Mission to EU","CHL",152,"BEL",56,-71.542969,-35.675147,4.3517103,50.8503396,"Chile, Embassy & Mission to EU, Brussels, Belgium",-77.0398908,38.9080961
"Brussels, Belgium","Bangladesh","Brussels","Belgium","Embassy / High Commission","Embassy","BGD",50,"BEL",56,90.356331,23.684994,4.3517103,50.8503396,"Bangladesh, Embassy, Brussels, Belgium",4.3681499,50.8209286
"Brussels, Belgium","Mexico","Brussels","Belgium","Embassy / High Commission","Embassy & Mission to EU","MEX",484,"BEL",56,-102.552784,23.634501,4.3517103,50.8503396,"Mexico, Embassy & Mission to EU, Brussels, Belgium",-77.0440193,38.9007164
"Brussels, Belgium","Saudi Arabia","Brussels","Belgium","Embassy / High Commission","Embassy","SAU",682,"BEL",56,45.079162,23.885942,4.3517103,50.8503396,"Saudi Arabia, Embassy, Brussels, Belgium",4.3819678,50.8100094
"Brussels, Belgium","Germany","Brussels","Belgium","Embassy / High Commission","Embassy","DEU",276,"BEL",56,10.451526,51.165691,4.3517103,50.8503396,"Germany, Embassy, Brussels, Belgium",4.3738452,50.8438401
"Brussels, Belgium","Nepal","Brussels","Belgium","Embassy / High Commission","Embassy & Mission to EU","NPL",524,"BEL",56,84.124008,28.394857,4.3517103,50.8503396,"Nepal, Embassy & Mission to EU, Brussels, Belgium",-77.0677566,38.9255926
"Brussels, Belgium","Poland","Brussels","Belgium","Permanent Mission","Mission to NATO","POL",616,"BEL",56,19.145136,51.919438,4.3517103,50.8503396,"Poland, Mission to NATO, Brussels, Belgium",4.3851407,50.8438012
"Brussels, Belgium","Iceland","Brussels","Belgium","Permanent Mission","Mission to NATO","ISL",352,"BEL",56,-19.020835,64.963051,4.3517103,50.8503396,"Iceland, Mission to NATO, Brussels, Belgium",4.384121,50.8435465
"Brussels, Belgium","Greece","Brussels","Belgium","Permanent Mission","Mission to EU","GRC",300,"BEL",56,21.824312,39.074208,4.3517103,50.8503396,"Greece, Mission to EU, Brussels, Belgium",4.3749598,50.8432245
"Brussels, Belgium","France","Brussels","Belgium","Permanent Mission","Mission to EU","FRA",250,"BEL",56,2.213749,46.227638,4.3517103,50.8503396,"France, Mission to EU, Brussels, Belgium",4.3622537,50.8483982
"Brussels, Belgium","Mongolia","Brussels","Belgium","Embassy / High Commission","Embassy","MNG",496,"BEL",56,103.846656,46.862496,4.3517103,50.8503396,"Mongolia, Embassy, Brussels, Belgium",4.3360093,50.8201169
"Brussels, Belgium","Vietnam","Brussels","Belgium","Embassy / High Commission","Embassy","VNM",704,"BEL",56,108.277199,14.058324,4.3517103,50.8503396,"Vietnam, Embassy, Brussels, Belgium",4.3787245,50.8168138
"Brussels, Belgium","Germany","Brussels","Belgium","Permanent Mission","Mission to EU","DEU",276,"BEL",56,10.451526,51.165691,4.3517103,50.8503396,"Germany, Mission to EU, Brussels, Belgium",4.373887,50.843707
"Brussels, Belgium","China","Brussels","Belgium","Permanent Mission","Mission to EU","CHN",156,"BEL",56,104.195397,35.86166,4.3517103,50.8503396,"China, Mission to EU, Brussels, Belgium",4.4433919,50.8544303
"Brussels, Belgium","Portugal","Brussels","Belgium","Permanent Mission","Mission to NATO","PRT",620,"BEL",56,-8.224454,39.399872,4.3517103,50.8503396,"Portugal, Mission to NATO, Brussels, Belgium",4.4272512,50.8775733
"Brussels, Belgium","Netherlands","Brussels","Belgium","Permanent Mission","Mission to EU","NLD",528,"BEL",56,5.291266,52.132633,4.3517103,50.8503396,"Netherlands, Mission to EU, Brussels, Belgium",4.3850798,50.84306
"Brussels, Belgium","Slovak Republic","Brussels","Belgium","Embassy / High Commission","Embassy","SVK",703,"BEL",56,19.699024,48.669026,4.3517103,50.8503396,"Slovak Republic, Embassy, Brussels, Belgium",4.3507788,50.8156419
"Brussels, Belgium","Turkey","Brussels","Belgium","Permanent Mission","Mission to EU","TUR",792,"BEL",56,35.243322,38.963745,4.3517103,50.8503396,"Turkey, Mission to EU, Brussels, Belgium",4.3680123,50.8436962
"Brussels, Belgium","Luxembourg","Brussels","Belgium","Consulate / Consulate-General","Consulate-General","LUX",442,"BEL",56,6.129583,49.815273,4.3517103,50.8503396,"Luxembourg, Consulate-General, Brussels, Belgium",4.3896916,50.8447615
"Brussels, Belgium","Spain","Brussels","Belgium","Permanent Mission","Mission to EU","ESP",724,"BEL",56,-3.74922,40.463667,4.3517103,50.8503396,"Spain, Mission to EU, Brussels, Belgium",4.384121,50.8435465
"Brussels, Belgium","Spain","Brussels","Belgium","Consulate / Consulate-General","Consulate-General","ESP",724,"BEL",56,-3.74922,40.463667,4.3517103,50.8503396,"Spain, Consulate-General, Brussels, Belgium",4.3682476,50.8474619
"Brussels, Belgium","Belgium","Brussels","Belgium","Permanent Mission","Mission to EU","BEL",56,"BEL",56,4.469936,50.503887,4.3517103,50.8503396,"Belgium, Mission to EU, Brussels, Belgium",4.37038,50.8402884
"Brussels, Belgium","Estonia","Brussels","Belgium","Permanent Mission","Mission to NATO","EST",233,"BEL",56,25.0136071,58.595272,4.3517103,50.8503396,"Estonia, Mission to NATO, Brussels, Belgium",4.369756,50.8436149
"Brussels, Belgium","Luxembourg","Brussels","Belgium","Permanent Mission","Mission to COPS","LUX",442,"BEL",56,6.129583,49.815273,4.3517103,50.8503396,"Luxembourg, Mission to COPS, Brussels, Belgium",NA,NA
"Brussels, Belgium","Luxembourg","Brussels","Belgium","Permanent Mission","Mission to EU","LUX",442,"BEL",56,6.129583,49.815273,4.3517103,50.8503396,"Luxembourg, Mission to EU, Brussels, Belgium",4.3892476,50.8317952
"Brussels, Belgium","United States","Brussels","Belgium","Embassy / High Commission","Embassy","USA",840,"BEL",56,-95.712891,37.09024,4.3517103,50.8503396,"United States, Embassy, Brussels, Belgium",4.3673465,50.8445953
"Brussels, Belgium","Myanmar","Brussels","Belgium","Embassy / High Commission","Embassy","MMR",104,"BEL",56,95.955974,21.916221,4.3517103,50.8503396,"Myanmar, Embassy, Brussels, Belgium",4.395239,50.8588296
"Brussels, Belgium","Finland","Brussels","Belgium","Permanent Mission","Mission to EU","FIN",246,"BEL",56,25.7481511,61.92411,4.3517103,50.8503396,"Finland, Mission to EU, Brussels, Belgium",4.3877624,50.8443221
"Brussels, Belgium","Slovenia","Brussels","Belgium","Permanent Mission","Mission to EU","SVN",705,"BEL",56,14.995463,46.151241,4.3517103,50.8503396,"Slovenia, Mission to EU, Brussels, Belgium",4.3682127,50.8419143
"Brussels, Belgium","Spain","Brussels","Belgium","Permanent Mission","Mission to NATO","ESP",724,"BEL",56,-3.74922,40.463667,4.3517103,50.8503396,"Spain, Mission to NATO, Brussels, Belgium",4.4272512,50.8775733
"Brussels, Belgium","Finland","Brussels","Belgium","Permanent Mission","Mission to NATO","FIN",246,"BEL",56,25.7481511,61.92411,4.3517103,50.8503396,"Finland, Mission to NATO, Brussels, Belgium",4.3877624,50.8443221
"Brussels, Belgium","Indonesia","Brussels","Belgium","Embassy / High Commission","Embassy","IDN",360,"BEL",56,113.921327,-0.789275,4.3517103,50.8503396,"Indonesia, Embassy, Brussels, Belgium",4.4260274,50.8355055
"Brussels, Belgium","South Africa","Brussels","Belgium","Embassy / High Commission","Embassy & Mission to EU","ZAF",710,"BEL",56,22.937506,-30.559482,4.3517103,50.8503396,"South Africa, Embassy & Mission to EU, Brussels, Belgium",-77.06077,38.9200149
"Brussels, Belgium","Japan","Brussels","Belgium","Permanent Mission","Mission to EU","JPN",392,"BEL",56,138.252924,36.204824,4.3517103,50.8503396,"Japan, Mission to EU, Brussels, Belgium",4.3782337,50.8408098
"Brussels, Belgium","Denmark","Brussels","Belgium","Embassy / High Commission","Embassy","DNK",208,"BEL",56,9.501785,56.26392,4.3517103,50.8503396,"Denmark, Embassy, Brussels, Belgium",4.3743384,50.8429624
"Brussels, Belgium","Argentina","Brussels","Belgium","Permanent Mission","Mission to EU","ARG",32,"BEL",56,-63.616672,-38.416097,4.3517103,50.8503396,"Argentina, Mission to EU, Brussels, Belgium",4.3517211,50.8503463
"Brussels, Belgium","Saudi Arabia","Brussels","Belgium","Permanent Mission","Mission to EU","SAU",682,"BEL",56,45.079162,23.885942,4.3517103,50.8503396,"Saudi Arabia, Mission to EU, Brussels, Belgium",4.3685398,50.8468916
"Brussels, Belgium","Ireland","Brussels","Belgium","Permanent Mission","Mission to EU","IRL",372,"BEL",56,-7.6920536,53.1423672,4.3517103,50.8503396,"Ireland, Mission to EU, Brussels, Belgium",4.3820323,50.8392326
"Brussels, Belgium","Australia","Brussels","Belgium","Embassy / High Commission","Embassy & Mission to EU","AUS",36,"BEL",56,133.775136,-25.274398,4.3517103,50.8503396,"Australia, Embassy & Mission to EU, Brussels, Belgium",-77.0380351,38.9051606
"Brussels, Belgium","Russian Federation","Brussels","Belgium","Permanent Mission","Mission to EU","RUS",643,"BEL",56,105.318756,61.52401,4.3517103,50.8503396,"Russian Federation, Mission to EU, Brussels, Belgium",4.3526604,50.8050713
"Brussels, Belgium","Slovak Republic","Brussels","Belgium","Permanent Mission","Mission to NATO","SVK",703,"BEL",56,19.699024,48.669026,4.3517103,50.8503396,"Slovak Republic, Mission to NATO, Brussels, Belgium",4.4272512,50.8775733
"Brussels, Belgium","France","Brussels","Belgium","Permanent Mission","Mission to COPS/WEU","FRA",250,"BEL",56,2.213749,46.227638,4.3517103,50.8503396,"France, Mission to COPS/WEU, Brussels, Belgium",4.3517211,50.8503463
"Brussels, Belgium","Belgium","Brussels","Belgium","Permanent Mission","Mission to COPS","BEL",56,"BEL",56,4.469936,50.503887,4.3517103,50.8503396,"Belgium, Mission to COPS, Brussels, Belgium",NA,NA
"Brussels, Belgium","Slovenia","Brussels","Belgium","Embassy / High Commission","Embassy","SVN",705,"BEL",56,14.995463,46.151241,4.3517103,50.8503396,"Slovenia, Embassy, Brussels, Belgium",4.3682127,50.8419143
"Bucharest, Romania","Korea Democratic People's Republic of (North Korea)","Bucharest","Romania","Embassy / High Commission","Embassy","PRK",408,"ROU",642,127.510093,40.339852,26.1025384,44.4267674,"Korea Democratic People's Republic of (North Korea), Embassy, Bucharest, Romania",26.0892683,44.4771198
"Bucharest, Romania","Ireland","Bucharest","Romania","Embassy / High Commission","Embassy","IRL",372,"ROU",642,-7.6920536,53.1423672,26.1025384,44.4267674,"Ireland, Embassy, Bucharest, Romania",26.0830772,44.4486919
"Bucharest, Romania","South Africa","Bucharest","Romania","Embassy / High Commission","Embassy","ZAF",710,"ROU",642,22.937506,-30.559482,26.1025384,44.4267674,"South Africa, Embassy, Bucharest, Romania",26.0914484,44.4401382
"Bucharest, Romania","Malaysia","Bucharest","Romania","Embassy / High Commission","Embassy","MYS",458,"ROU",642,101.975766,4.210484,26.1025384,44.4267674,"Malaysia, Embassy, Bucharest, Romania",26.1069489,44.4468864
"Bucharest, Romania","China","Bucharest","Romania","Embassy / High Commission","Embassy","CHN",156,"ROU",642,104.195397,35.86166,26.1025384,44.4267674,"China, Embassy, Bucharest, Romania",26.0914555,44.4760847
"Bucharest, Romania","France","Bucharest","Romania","Embassy / High Commission","Embassy","FRA",250,"ROU",642,2.213749,46.227638,26.1025384,44.4267674,"France, Embassy, Bucharest, Romania",26.0942082,44.444877
"Bucharest, Romania","Japan","Bucharest","Romania","Embassy / High Commission","Embassy","JPN",392,"ROU",642,138.252924,36.204824,26.1025384,44.4267674,"Japan, Embassy, Bucharest, Romania",26.0825713,44.4524351
"Bucharest, Romania","Chile","Bucharest","Romania","Embassy / High Commission","Embassy","CHL",152,"ROU",642,-71.542969,-35.675147,26.1025384,44.4267674,"Chile, Embassy, Bucharest, Romania",26.0823,44.466328
"Bucharest, Romania","Switzerland","Bucharest","Romania","Embassy / High Commission","Embassy","CHE",756,"ROU",642,8.227512,46.818188,26.1025384,44.4267674,"Switzerland, Embassy, Bucharest, Romania",26.0900762,44.4509806
"Bucharest, Romania","Poland","Bucharest","Romania","Embassy / High Commission","Embassy","POL",616,"ROU",642,19.145136,51.919438,26.1025384,44.4267674,"Poland, Embassy, Bucharest, Romania",26.089482,44.456989
"Bucharest, Romania","Denmark","Bucharest","Romania","Embassy / High Commission","Embassy","DNK",208,"ROU",642,9.501785,56.26392,26.1025384,44.4267674,"Denmark, Embassy, Bucharest, Romania",26.1182321,44.4363204
"Bucharest, Romania","Finland","Bucharest","Romania","Embassy / High Commission","Embassy","FIN",246,"ROU",642,25.7481511,61.92411,26.1025384,44.4267674,"Finland, Embassy, Bucharest, Romania",26.0897579,44.456796
"Bucharest, Romania","Slovenia","Bucharest","Romania","Embassy / High Commission","Embassy","SVN",705,"ROU",642,14.995463,46.151241,26.1025384,44.4267674,"Slovenia, Embassy, Bucharest, Romania",26.0898095,44.4701011
"Bucharest, Romania","Brazil","Bucharest","Romania","Embassy / High Commission","Embassy","BRA",76,"ROU",642,-51.92528,-14.235004,26.1025384,44.4267674,"Brazil, Embassy, Bucharest, Romania",26.0867597,44.4612686
"Bucharest, Romania","Estonia","Bucharest","Romania","Embassy / High Commission","Embassy","EST",233,"ROU",642,25.0136071,58.595272,26.1025384,44.4267674,"Estonia, Embassy, Bucharest, Romania",26.08765,44.456143
"Bucharest, Romania","Russian Federation","Bucharest","Romania","Embassy / High Commission","Embassy","RUS",643,"ROU",642,105.318756,61.52401,26.1025384,44.4267674,"Russian Federation, Embassy, Bucharest, Romania",26.0822234,44.4601946
"Bucharest, Romania","Slovak Republic","Bucharest","Romania","Embassy / High Commission","Embassy","SVK",703,"ROU",642,19.699024,48.669026,26.1025384,44.4267674,"Slovak Republic, Embassy, Bucharest, Romania",26.106857,44.438721
"Bucharest, Romania","Pakistan","Bucharest","Romania","Embassy / High Commission","Embassy","PAK",586,"ROU",642,69.345116,30.375321,26.1025384,44.4267674,"Pakistan, Embassy, Bucharest, Romania",26.07899,44.4624795
"Bucharest, Romania","Argentina","Bucharest","Romania","Embassy / High Commission","Embassy","ARG",32,"ROU",642,-63.616672,-38.416097,26.1025384,44.4267674,"Argentina, Embassy, Bucharest, Romania",26.0991482,44.4373293
"Bucharest, Romania","Korea Republic of (South Korea)","Bucharest","Romania","Embassy / High Commission","Embassy","KOR",410,"ROU",642,127.766922,35.907757,26.1025384,44.4267674,"Korea Republic of (South Korea), Embassy, Bucharest, Romania",26.080875,44.515676
"Bucharest, Romania","Thailand","Bucharest","Romania","Embassy / High Commission","Embassy","THA",764,"ROU",642,100.992541,15.870032,26.1025384,44.4267674,"Thailand, Embassy, Bucharest, Romania",26.1013,44.43994
"Bucharest, Romania","Sweden","Bucharest","Romania","Embassy / High Commission","Embassy","SWE",752,"ROU",642,18.643501,60.128161,26.1025384,44.4267674,"Sweden, Embassy, Bucharest, Romania",26.07883,44.4644994
"Bucharest, Romania","Vietnam","Bucharest","Romania","Embassy / High Commission","Embassy","VNM",704,"ROU",642,108.277199,14.058324,26.1025384,44.4267674,"Vietnam, Embassy, Bucharest, Romania",26.1033306,44.4414327
"Bucharest, Romania","Italy","Bucharest","Romania","Embassy / High Commission","Embassy","ITA",380,"ROU",642,12.56738,41.87194,26.1025384,44.4267674,"Italy, Embassy, Bucharest, Romania",26.0925985,44.4468642
"Bucharest, Romania","United Kingdom","Bucharest","Romania","Embassy / High Commission","Embassy","GBR",826,"ROU",642,-3.435973,55.378051,26.1025384,44.4267674,"United Kingdom, Embassy, Bucharest, Romania",26.1003388,44.4439034
"Bucharest, Romania","United States","Bucharest","Romania","Embassy / High Commission","Embassy","USA",840,"ROU",642,-95.712891,37.09024,26.1025384,44.4267674,"United States, Embassy, Bucharest, Romania",26.0863977,44.5146941
"Bucharest, Romania","Belgium","Bucharest","Romania","Embassy / High Commission","Embassy","BEL",56,"ROU",642,4.469936,50.503887,26.1025384,44.4267674,"Belgium, Embassy, Bucharest, Romania",26.1053777,44.4460632
"Bucharest, Romania","Hungary","Bucharest","Romania","Embassy / High Commission","Embassy","HUN",348,"ROU",642,19.5033041,47.162494,26.1025384,44.4267674,"Hungary, Embassy, Bucharest, Romania",26.1041428,44.4420515
"Bucharest, Romania","Czech Republic","Bucharest","Romania","Embassy / High Commission","Embassy","CZE",203,"ROU",642,15.472962,49.817492,26.1025384,44.4267674,"Czech Republic, Embassy, Bucharest, Romania",26.1014034,44.4336266
"Bucharest, Romania","Israel","Bucharest","Romania","Embassy / High Commission","Embassy","ISR",376,"ROU",642,34.851612,31.046051,26.1025384,44.4267674,"Israel, Embassy, Bucharest, Romania",26.1046427,44.425404
"Bucharest, Romania","Portugal","Bucharest","Romania","Embassy / High Commission","Embassy","PRT",620,"ROU",642,-8.224454,39.399872,26.1025384,44.4267674,"Portugal, Embassy, Bucharest, Romania",26.0920661,44.4581021
"Bucharest, Romania","Spain","Bucharest","Romania","Embassy / High Commission","Embassy","ESP",724,"ROU",642,-3.74922,40.463667,26.1025384,44.4267674,"Spain, Embassy, Bucharest, Romania",26.0887187,44.4527786
"Bucharest, Romania","Mexico","Bucharest","Romania","Embassy / High Commission","Embassy","MEX",484,"ROU",642,-102.552784,23.634501,26.1025384,44.4267674,"Mexico, Embassy, Bucharest, Romania",26.076615,44.4316116
